tweet,0,1,2
accident garden state parkway southbound exit highway partial ramp blocked,False,True,False
accident garden state parkway southbound exit highway right lane blocked,False,True,False
accident garden state parkway southbound exit new jersey right lane blocked,False,True,False
accident garden state parkway southbound exit nj left lane blocked,False,True,False
accident garden state parkway southbound exit wood avenue south right lane blocked,False,True,False
accident garden state parkway southbound exiting exit highway right lane blocked exit ramp,False,True,False
accident garden state parkway southbound exiting exit vaux hall rd partial ramp blocked,False,True,False
accident garden state parkway southbound north colonia service area lanes open traffic vehicle right shoulder,False,False,True
accident garden state parkway southbound north exit bay ave right lane blocked,False,True,False
accident garden state parkway southbound north exit central ave left lanes blocked,False,True,False
accident garden state parkway southbound north exit highway lanes open traffic,False,False,True
accident garden state parkway southbound north exit highway left lane blocked,False,True,False
accident garden state parkway southbound north exit highway right shoulder,False,True,False
accident garden state parkway southbound north exit nj lanes open traffic,False,False,True
accident garden state parkway southbound north exit nj left lane blocked,False,True,False
accident garden state parkway southbound north exit stiles st lanes blocked,False,True,False
accident garden state parkway southbound north exit stiles st right shoulder blocked,False,True,False
accident garden state parkway southbound north exit vaux hall rd right lane blocked,False,True,False
accident garden state parkway southbound north exit wood avenue south right shoulder,False,True,False
accident garden state parkway southbound south brookdale service area left lane blocked,False,True,False
accident garden state parkway southbound south exit center lane blocked,False,True,False
accident garden state parkway southbound south exit lanes open traffic,False,True,False
accident garden state parkway southbound south exit nj right lane blocked,False,True,False
accident garden state parkway southbound south exit right lane blocked,False,True,False
accident garden state pkwy nb after hazlet accident vehicle roadway,False,True,False
accident gardenstateparkway northbound exiting chestnut union exit ramp closed traffic,False,True,False
accident government blvd svc rd e svc rd parking lot,False,True,False
accident grandrapids e beltline ave m mile traffic,False,True,False
accident hampton township route northbound before wildwood road right lane blocked residual delays back mt royal blvd,False,True,False
accident hamptontownship sb duncan ave traffic,False,True,False
accident hanover hanover pike both pne grove rd traffic,False,True,False
accident harlem river drive sb avenue br,False,True,False
accident highway amp avenue northbound vicinity nj lower left lane closed,False,True,False
accident highway amp truck route northbound doremus ave lane closed minute delay,False,True,False
accident highway amp truck route southbound approaching charlotte circle right lane closed minute delay,False,True,False
accident highway amp truck route southbound hackensack avenue left lane closed,False,True,False
accident highway approx miles north of power milepost,False,True,False
accident highway between the east over pass and stanton cr lodge milepost,False,True,False
accident highway both directions btw bellview ave brd ave torrington,False,True,False
accident highway both directions south ct darien lanes closed,False,True,False
accident highway ct nb between delavan arch accident cleared,False,True,False
accident highway east approaching exit south main st west hartford left lane blocked delays begin exit,False,True,False
accident highway east approaching exit southbury right lane closed,False,True,False
accident highway east bay southbound lanes closed detoured whitney rd congestion delays,False,True,False
accident highway east bound lane just east of berne park milepost,False,True,False
accident highway east btw exit ann st hartford exit main st hartford left lane blocked,False,True,False
